IMG\center_2017_03_21_22_21_27_201.jpg	IMG\left_2017_03_21_22_21_27_201.jpg	IMG\right_2017_03_21_22_21_27_201.jpg	0	0	0	2.58E-06
IMG\center_2017_03_21_22_21_27_279.jpg	IMG\left_2017_03_21_22_21_27_279.jpg	IMG\right_2017_03_21_22_21_27_279.jpg	0	0	0	9.55E-05
IMG\center_2017_03_21_22_21_27_355.jpg	IMG\left_2017_03_21_22_21_27_355.jpg	IMG\right_2017_03_21_22_21_27_355.jpg	0	0	0	0.000111908
IMG\center_2017_03_21_22_21_27_432.jpg	IMG\left_2017_03_21_22_21_27_432.jpg	IMG\right_2017_03_21_22_21_27_432.jpg	0	0	0	0.000135494
IMG\center_2017_03_21_22_21_27_504.jpg	IMG\left_2017_03_21_22_21_27_504.jpg	IMG\right_2017_03_21_22_21_27_504.jpg	0	0	0	0.000159047
IMG\center_2017_03_21_22_21_27_571.jpg	IMG\left_2017_03_21_22_21_27_571.jpg	IMG\right_2017_03_21_22_21_27_571.jpg	0	0	0	0.000182068
IMG\center_2017_03_21_22_21_27_652.jpg	IMG\left_2017_03_21_22_21_27_652.jpg	IMG\right_2017_03_21_22_21_27_652.jpg	0	0.2421058	0	0.1309536
IMG\center_2017_03_21_22_21_27_719.jpg	IMG\left_2017_03_21_22_21_27_719.jpg	IMG\right_2017_03_21_22_21_27_719.jpg	0	0.3973529	0	0.3601207
IMG\center_2017_03_21_22_21_27_788.jpg	IMG\left_2017_03_21_22_21_27_788.jpg	IMG\right_2017_03_21_22_21_27_788.jpg	0	0.6512028	0	0.8346392
IMG\center_2017_03_21_22_21_27_856.jpg	IMG\left_2017_03_21_22_21_27_856.jpg	IMG\right_2017_03_21_22_21_27_856.jpg	0	0.8548912	0	1.405171
IMG\center_2017_03_21_22_21_27_931.jpg	IMG\left_2017_03_21_22_21_27_931.jpg	IMG\right_2017_03_21_22_21_27_931.jpg	0	1	0	2.312833
IMG\center_2017_03_21_22_21_28_013.jpg	IMG\left_2017_03_21_22_21_28_013.jpg	IMG\right_2017_03_21_22_21_28_013.jpg	0	1	0	3.248612
IMG\center_2017_03_21_22_21_28_087.jpg	IMG\left_2017_03_21_22_21_28_087.jpg	IMG\right_2017_03_21_22_21_28_087.jpg	0	1	0	4.189667
IMG\center_2017_03_21_22_21_28_155.jpg	IMG\left_2017_03_21_22_21_28_155.jpg	IMG\right_2017_03_21_22_21_28_155.jpg	0	1	0	4.889354
IMG\center_2017_03_21_22_21_28_236.jpg	IMG\left_2017_03_21_22_21_28_236.jpg	IMG\right_2017_03_21_22_21_28_236.jpg	0	1	0	5.815993
IMG\center_2017_03_21_22_21_28_320.jpg	IMG\left_2017_03_21_22_21_28_320.jpg	IMG\right_2017_03_21_22_21_28_320.jpg	0	1	0	6.735255
IMG\center_2017_03_21_22_21_28_388.jpg	IMG\left_2017_03_21_22_21_28_388.jpg	IMG\right_2017_03_21_22_21_28_388.jpg	0	1	0	7.647666
IMG\center_2017_03_21_22_21_28_465.jpg	IMG\left_2017_03_21_22_21_28_465.jpg	IMG\right_2017_03_21_22_21_28_465.jpg	0	1	0	8.552807
IMG\center_2017_03_21_22_21_28_538.jpg	IMG\left_2017_03_21_22_21_28_538.jpg	IMG\right_2017_03_21_22_21_28_538.jpg	0	1	0	9.22699
IMG\center_2017_03_21_22_21_28_621.jpg	IMG\left_2017_03_21_22_21_28_621.jpg	IMG\right_2017_03_21_22_21_28_621.jpg	0	1	0	10.11989
IMG\center_2017_03_21_22_21_28_698.jpg	IMG\left_2017_03_21_22_21_28_698.jpg	IMG\right_2017_03_21_22_21_28_698.jpg	0	1	0	11.00571
IMG\center_2017_03_21_22_21_28_765.jpg	IMG\left_2017_03_21_22_21_28_765.jpg	IMG\right_2017_03_21_22_21_28_765.jpg	0	0.9463788	0	12.01259
IMG\center_2017_03_21_22_21_28_838.jpg	IMG\left_2017_03_21_22_21_28_838.jpg	IMG\right_2017_03_21_22_21_28_838.jpg	0	0.750773	0	12.33559
IMG\center_2017_03_21_22_21_28_915.jpg	IMG\left_2017_03_21_22_21_28_915.jpg	IMG\right_2017_03_21_22_21_28_915.jpg	0	0.4973794	0	12.78167
IMG\center_2017_03_21_22_21_28_988.jpg	IMG\left_2017_03_21_22_21_28_988.jpg	IMG\right_2017_03_21_22_21_28_988.jpg	0	0.2825866	0	12.83682
IMG\center_2017_03_21_22_21_29_063.jpg	IMG\left_2017_03_21_22_21_29_063.jpg	IMG\right_2017_03_21_22_21_29_063.jpg	0	0.05153619	0	12.87806
IMG\center_2017_03_21_22_21_29_136.jpg	IMG\left_2017_03_21_22_21_29_136.jpg	IMG\right_2017_03_21_22_21_29_136.jpg	0	0.163179	0	13.39923
IMG\center_2017_03_21_22_21_29_217.jpg	IMG\left_2017_03_21_22_21_29_217.jpg	IMG\right_2017_03_21_22_21_29_217.jpg	0	0.4458827	0	13.58683
IMG\center_2017_03_21_22_21_29_289.jpg	IMG\left_2017_03_21_22_21_29_289.jpg	IMG\right_2017_03_21_22_21_29_289.jpg	0	0.6612241	0	13.92918
IMG\center_2017_03_21_22_21_29_364.jpg	IMG\left_2017_03_21_22_21_29_364.jpg	IMG\right_2017_03_21_22_21_29_364.jpg	0	0.8856699	0	14.48254
IMG\center_2017_03_21_22_21_29_435.jpg	IMG\left_2017_03_21_22_21_29_435.jpg	IMG\right_2017_03_21_22_21_29_435.jpg	0	1	0	15.12931
IMG\center_2017_03_21_22_21_29_501.jpg	IMG\left_2017_03_21_22_21_29_501.jpg	IMG\right_2017_03_21_22_21_29_501.jpg	0	1	0	15.66949
IMG\center_2017_03_21_22_21_29_570.jpg	IMG\left_2017_03_21_22_21_29_570.jpg	IMG\right_2017_03_21_22_21_29_570.jpg	0	1	0	16.49915
IMG\center_2017_03_21_22_21_29_639.jpg	IMG\left_2017_03_21_22_21_29_639.jpg	IMG\right_2017_03_21_22_21_29_639.jpg	0	1	0	17.2823
IMG\center_2017_03_21_22_21_29_720.jpg	IMG\left_2017_03_21_22_21_29_720.jpg	IMG\right_2017_03_21_22_21_29_720.jpg	0	1	0	18.11567
IMG\center_2017_03_21_22_21_29_791.jpg	IMG\left_2017_03_21_22_21_29_791.jpg	IMG\right_2017_03_21_22_21_29_791.jpg	0	1	0	18.93247
IMG\center_2017_03_21_22_21_29_860.jpg	IMG\left_2017_03_21_22_21_29_860.jpg	IMG\right_2017_03_21_22_21_29_860.jpg	0	1	0	19.40843
IMG\center_2017_03_21_22_21_29_931.jpg	IMG\left_2017_03_21_22_21_29_931.jpg	IMG\right_2017_03_21_22_21_29_931.jpg	0	1	0	20.23451
IMG\center_2017_03_21_22_21_30_000.jpg	IMG\left_2017_03_21_22_21_30_000.jpg	IMG\right_2017_03_21_22_21_30_000.jpg	0	1	0	20.93258
IMG\center_2017_03_21_22_21_30_075.jpg	IMG\left_2017_03_21_22_21_30_075.jpg	IMG\right_2017_03_21_22_21_30_075.jpg	0	0.827328	0	21.66358
IMG\center_2017_03_21_22_21_30_149.jpg	IMG\left_2017_03_21_22_21_30_149.jpg	IMG\right_2017_03_21_22_21_30_149.jpg	0	0.5963224	0	22.17498
IMG\center_2017_03_21_22_21_30_225.jpg	IMG\left_2017_03_21_22_21_30_225.jpg	IMG\right_2017_03_21_22_21_30_225.jpg	0	0.3760418	0	22.47252
IMG\center_2017_03_21_22_21_30_301.jpg	IMG\left_2017_03_21_22_21_30_301.jpg	IMG\right_2017_03_21_22_21_30_301.jpg	0	0.1879057	0	22.49056
IMG\center_2017_03_21_22_21_30_374.jpg	IMG\left_2017_03_21_22_21_30_374.jpg	IMG\right_2017_03_21_22_21_30_374.jpg	0	0	0	22.3668
IMG\center_2017_03_21_22_21_30_452.jpg	IMG\left_2017_03_21_22_21_30_452.jpg	IMG\right_2017_03_21_22_21_30_452.jpg	0	0	0	22.18877
IMG\center_2017_03_21_22_21_30_518.jpg	IMG\left_2017_03_21_22_21_30_518.jpg	IMG\right_2017_03_21_22_21_30_518.jpg	0	0	0	22.09104
IMG\center_2017_03_21_22_21_30_596.jpg	IMG\left_2017_03_21_22_21_30_596.jpg	IMG\right_2017_03_21_22_21_30_596.jpg	0	0	0	21.91428
IMG\center_2017_03_21_22_21_30_670.jpg	IMG\left_2017_03_21_22_21_30_670.jpg	IMG\right_2017_03_21_22_21_30_670.jpg	0	0	0	21.74069
IMG\center_2017_03_21_22_21_30_754.jpg	IMG\left_2017_03_21_22_21_30_754.jpg	IMG\right_2017_03_21_22_21_30_754.jpg	0	0	0	21.57216
IMG\center_2017_03_21_22_21_30_819.jpg	IMG\left_2017_03_21_22_21_30_819.jpg	IMG\right_2017_03_21_22_21_30_819.jpg	0	0	0	21.37543
IMG\center_2017_03_21_22_21_30_896.jpg	IMG\left_2017_03_21_22_21_30_896.jpg	IMG\right_2017_03_21_22_21_30_896.jpg	0	0.1891228	0	21.26804
IMG\center_2017_03_21_22_21_30_968.jpg	IMG\left_2017_03_21_22_21_30_968.jpg	IMG\right_2017_03_21_22_21_30_968.jpg	0	0.2683132	0	21.34818
IMG\center_2017_03_21_22_21_31_047.jpg	IMG\left_2017_03_21_22_21_31_047.jpg	IMG\right_2017_03_21_22_21_31_047.jpg	0	0.0360815	0	21.2843
IMG\center_2017_03_21_22_21_31_114.jpg	IMG\left_2017_03_21_22_21_31_114.jpg	IMG\right_2017_03_21_22_21_31_114.jpg	0	0	0	21.40365
IMG\center_2017_03_21_22_21_31_186.jpg	IMG\left_2017_03_21_22_21_31_186.jpg	IMG\right_2017_03_21_22_21_31_186.jpg	0	0	0	21.23731
IMG\center_2017_03_21_22_21_31_263.jpg	IMG\left_2017_03_21_22_21_31_263.jpg	IMG\right_2017_03_21_22_21_31_263.jpg	0	0	0	21.07017
IMG\center_2017_03_21_22_21_31_337.jpg	IMG\left_2017_03_21_22_21_31_337.jpg	IMG\right_2017_03_21_22_21_31_337.jpg	0	0	0	20.63748
IMG\center_2017_03_21_22_21_31_414.jpg	IMG\left_2017_03_21_22_21_31_414.jpg	IMG\right_2017_03_21_22_21_31_414.jpg	0	0	0	20.46597
IMG\center_2017_03_21_22_21_31_485.jpg	IMG\left_2017_03_21_22_21_31_485.jpg	IMG\right_2017_03_21_22_21_31_485.jpg	0	0	0	20.29587
IMG\center_2017_03_21_22_21_31_563.jpg	IMG\left_2017_03_21_22_21_31_563.jpg	IMG\right_2017_03_21_22_21_31_563.jpg	0	0	0	20.12674
IMG\center_2017_03_21_22_21_31_642.jpg	IMG\left_2017_03_21_22_21_31_642.jpg	IMG\right_2017_03_21_22_21_31_642.jpg	0	0	0	20.33427
IMG\center_2017_03_21_22_21_31_716.jpg	IMG\left_2017_03_21_22_21_31_716.jpg	IMG\right_2017_03_21_22_21_31_716.jpg	0	0	0	20.17547
IMG\center_2017_03_21_22_21_31_795.jpg	IMG\left_2017_03_21_22_21_31_795.jpg	IMG\right_2017_03_21_22_21_31_795.jpg	0	0	0	20.01879
IMG\center_2017_03_21_22_21_31_870.jpg	IMG\left_2017_03_21_22_21_31_870.jpg	IMG\right_2017_03_21_22_21_31_870.jpg	0	0	0	19.8644
IMG\center_2017_03_21_22_21_31_949.jpg	IMG\left_2017_03_21_22_21_31_949.jpg	IMG\right_2017_03_21_22_21_31_949.jpg	0	0	0	19.71334
IMG\center_2017_03_21_22_21_32_030.jpg	IMG\left_2017_03_21_22_21_32_030.jpg	IMG\right_2017_03_21_22_21_32_030.jpg	0	0	0	19.56533
IMG\center_2017_03_21_22_21_32_112.jpg	IMG\left_2017_03_21_22_21_32_112.jpg	IMG\right_2017_03_21_22_21_32_112.jpg	0.05	0	0	19.41879
IMG\center_2017_03_21_22_21_32_188.jpg	IMG\left_2017_03_21_22_21_32_188.jpg	IMG\right_2017_03_21_22_21_32_188.jpg	0.25	0	0	19.23748
IMG\center_2017_03_21_22_21_32_267.jpg	IMG\left_2017_03_21_22_21_32_267.jpg	IMG\right_2017_03_21_22_21_32_267.jpg	0.2987936	0	0	19.04523
IMG\center_2017_03_21_22_21_32_334.jpg	IMG\left_2017_03_21_22_21_32_334.jpg	IMG\right_2017_03_21_22_21_32_334.jpg	0.1180935	0	0	18.45194
IMG\center_2017_03_21_22_21_32_409.jpg	IMG\left_2017_03_21_22_21_32_409.jpg	IMG\right_2017_03_21_22_21_32_409.jpg	0	0	0	18.29378
IMG\center_2017_03_21_22_21_32_479.jpg	IMG\left_2017_03_21_22_21_32_479.jpg	IMG\right_2017_03_21_22_21_32_479.jpg	0	0	0	18.7619
IMG\center_2017_03_21_22_21_32_558.jpg	IMG\left_2017_03_21_22_21_32_558.jpg	IMG\right_2017_03_21_22_21_32_558.jpg	0.15	0	0	18.11382
IMG\center_2017_03_21_22_21_32_631.jpg	IMG\left_2017_03_21_22_21_32_631.jpg	IMG\right_2017_03_21_22_21_32_631.jpg	0.1765769	0	0	17.81415
IMG\center_2017_03_21_22_21_32_697.jpg	IMG\left_2017_03_21_22_21_32_697.jpg	IMG\right_2017_03_21_22_21_32_697.jpg	0.01149206	0	0	17.37035
IMG\center_2017_03_21_22_21_32_778.jpg	IMG\left_2017_03_21_22_21_32_778.jpg	IMG\right_2017_03_21_22_21_32_778.jpg	0.15	0	0	16.8689
IMG\center_2017_03_21_22_21_32_854.jpg	IMG\left_2017_03_21_22_21_32_854.jpg	IMG\right_2017_03_21_22_21_32_854.jpg	0.35	0	0	16.20957
IMG\center_2017_03_21_22_21_32_925.jpg	IMG\left_2017_03_21_22_21_32_925.jpg	IMG\right_2017_03_21_22_21_32_925.jpg	0.352265	0	0	15.39446
IMG\center_2017_03_21_22_21_32_996.jpg	IMG\left_2017_03_21_22_21_32_996.jpg	IMG\right_2017_03_21_22_21_32_996.jpg	0.1756629	0	0	15.21943
IMG\center_2017_03_21_22_21_33_073.jpg	IMG\left_2017_03_21_22_21_33_073.jpg	IMG\right_2017_03_21_22_21_33_073.jpg	0.2542403	0	0	14.83214
IMG\center_2017_03_21_22_21_33_149.jpg	IMG\left_2017_03_21_22_21_33_149.jpg	IMG\right_2017_03_21_22_21_33_149.jpg	0.4542404	0	0	13.72404
IMG\center_2017_03_21_22_21_33_216.jpg	IMG\left_2017_03_21_22_21_33_216.jpg	IMG\right_2017_03_21_22_21_33_216.jpg	0.5563565	0	0	13.04371
IMG\center_2017_03_21_22_21_33_285.jpg	IMG\left_2017_03_21_22_21_33_285.jpg	IMG\right_2017_03_21_22_21_33_285.jpg	0.3517402	0	0	12.46919
IMG\center_2017_03_21_22_21_33_365.jpg	IMG\left_2017_03_21_22_21_33_365.jpg	IMG\right_2017_03_21_22_21_33_365.jpg	0.1101522	0	0	11.77617
IMG\center_2017_03_21_22_21_33_438.jpg	IMG\left_2017_03_21_22_21_33_438.jpg	IMG\right_2017_03_21_22_21_33_438.jpg	0.2601522	0	0	11.30203
IMG\center_2017_03_21_22_21_33_512.jpg	IMG\left_2017_03_21_22_21_33_512.jpg	IMG\right_2017_03_21_22_21_33_512.jpg	0.4601522	0	0	10.78877
IMG\center_2017_03_21_22_21_33_579.jpg	IMG\left_2017_03_21_22_21_33_579.jpg	IMG\right_2017_03_21_22_21_33_579.jpg	0.6101522	0	0	10.33932
IMG\center_2017_03_21_22_21_33_646.jpg	IMG\left_2017_03_21_22_21_33_646.jpg	IMG\right_2017_03_21_22_21_33_646.jpg	0.8101523	0	0	9.678973
IMG\center_2017_03_21_22_21_33_726.jpg	IMG\left_2017_03_21_22_21_33_726.jpg	IMG\right_2017_03_21_22_21_33_726.jpg	0.9577127	0	0	8.950202
IMG\center_2017_03_21_22_21_33_794.jpg	IMG\left_2017_03_21_22_21_33_794.jpg	IMG\right_2017_03_21_22_21_33_794.jpg	0.7550082	0	0	8.510431
IMG\center_2017_03_21_22_21_33_861.jpg	IMG\left_2017_03_21_22_21_33_861.jpg	IMG\right_2017_03_21_22_21_33_861.jpg	0.5955007	0	0	8.114556
IMG\center_2017_03_21_22_21_33_930.jpg	IMG\left_2017_03_21_22_21_33_930.jpg	IMG\right_2017_03_21_22_21_33_930.jpg	0.3477363	0	0	7.599074
IMG\center_2017_03_21_22_21_34_011.jpg	IMG\left_2017_03_21_22_21_34_011.jpg	IMG\right_2017_03_21_22_21_34_011.jpg	0.1073408	0	0	7.080357
IMG\center_2017_03_21_22_21_34_078.jpg	IMG\left_2017_03_21_22_21_34_078.jpg	IMG\right_2017_03_21_22_21_34_078.jpg	0	0	0	6.70689
IMG\center_2017_03_21_22_21_34_145.jpg	IMG\left_2017_03_21_22_21_34_145.jpg	IMG\right_2017_03_21_22_21_34_145.jpg	0	0	0	6.220338
IMG\center_2017_03_21_22_21_34_226.jpg	IMG\left_2017_03_21_22_21_34_226.jpg	IMG\right_2017_03_21_22_21_34_226.jpg	0	0	0	5.738146
IMG\center_2017_03_21_22_21_34_298.jpg	IMG\left_2017_03_21_22_21_34_298.jpg	IMG\right_2017_03_21_22_21_34_298.jpg	0	0.1709729	0	5.464368
IMG\center_2017_03_21_22_21_34_378.jpg	IMG\left_2017_03_21_22_21_34_378.jpg	IMG\right_2017_03_21_22_21_34_378.jpg	0	0.4162782	0	5.304542
IMG\center_2017_03_21_22_21_34_457.jpg	IMG\left_2017_03_21_22_21_34_457.jpg	IMG\right_2017_03_21_22_21_34_457.jpg	0	0.654962	0	5.376371
IMG\center_2017_03_21_22_21_34_528.jpg	IMG\left_2017_03_21_22_21_34_528.jpg	IMG\right_2017_03_21_22_21_34_528.jpg	0.15	0.9042113	0	5.658871
IMG\center_2017_03_21_22_21_34_598.jpg	IMG\left_2017_03_21_22_21_34_598.jpg	IMG\right_2017_03_21_22_21_34_598.jpg	0.3	1	0	5.974194
IMG\center_2017_03_21_22_21_34_678.jpg	IMG\left_2017_03_21_22_21_34_678.jpg	IMG\right_2017_03_21_22_21_34_678.jpg	0.1991257	0.8469139	0	6.354282
IMG\center_2017_03_21_22_21_34_757.jpg	IMG\left_2017_03_21_22_21_34_757.jpg	IMG\right_2017_03_21_22_21_34_757.jpg	0	0.6112099	0	6.532041
IMG\center_2017_03_21_22_21_34_826.jpg	IMG\left_2017_03_21_22_21_34_826.jpg	IMG\right_2017_03_21_22_21_34_826.jpg	0	0.3601718	0	6.474468
IMG\center_2017_03_21_22_21_34_899.jpg	IMG\left_2017_03_21_22_21_34_899.jpg	IMG\right_2017_03_21_22_21_34_899.jpg	0	0.3532004	0	6.332148
IMG\center_2017_03_21_22_21_34_979.jpg	IMG\left_2017_03_21_22_21_34_979.jpg	IMG\right_2017_03_21_22_21_34_979.jpg	0	0.5687364	0	6.293849
IMG\center_2017_03_21_22_21_35_057.jpg	IMG\left_2017_03_21_22_21_35_057.jpg	IMG\right_2017_03_21_22_21_35_057.jpg	0.2	0.8139158	0	6.491339
IMG\center_2017_03_21_22_21_35_126.jpg	IMG\left_2017_03_21_22_21_35_126.jpg	IMG\right_2017_03_21_22_21_35_126.jpg	0.4	1	0	6.888967
